"coder"	"question_id"	"item_admin"	"item_name"	"language"	"country"	"study"	"domain"	"natpoldomain"	"dom_european"	"intpoldomain"	"dom_family"	"dom_personal"	"dom_work"	"dom_consumer"	"dom_leisure"	"dom_health"	"dom_backgrou"	"dom_other"	"concept"	"conc_simple"	"conc_complex"	"socdesir"	"centrality"	"ref_period"	"form_basic"	"used_WH_word"	"WH_word"	"questiontype"	"gradation"	"balance"	"encourage"	"subjectiveop"	"opinionother"	"stimulus"	"absolute"	"scale_basic"	"ncategories"	"labels"	"labels_gramm"	"labels_order"	"scale_corres"	"scale_max"	"scale_trange"	"scale_urange"	"symmetry"	"scal_neutral"	"fixrefpoints"	"nfrequencies"	"dont_know"	"instr_interv"	"instr_respon"	"motivation"	"knowledge"	"intropresent"	"nsents_intro"	"nwords_intro"	"numsub_intro"	"intr_request"	"nsents_quest"	"nwords_quest"	"nnouns_quest"	"nabst_quest"	"nsyll_quest"	"nsub_quest"	"nnouns_ans"	"nwords_ans"	"nsyll_ans"	"nabst_ans"	"usedshowcard"	"showc_horiz"	"showc_over"	"showc_letter"	"showc_boxes"	"showc_start"	"showc_quest"	"showc_pict"	"highest_num"	"num_isents"	"question"	"battery"
"jensnirm"	7,917	"HS3"	"testb3"	"swe"	"SE"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	2	1	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	16	4	3	25	1	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,918	"HS4"	"testb4"	"swe"	"SE"	"ESS Round 3"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	3	"."	2	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	18	5	4	24	2	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,919	"HS5"	"testb5"	"swe"	"SE"	"ESS Round 3"	14	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	"."	1	"."	"."	2	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	17	5	4	26	2	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,920	"HS6"	"testb6"	"swe"	"SE"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	5	"."	7	3	"."	2	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	1	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	19	4	3	25	2	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,921	"HS7"	"testb7"	"swe"	"SE"	"ESS Round 3"	7	"."	"."	"."	"."	"."	8	"."	"."	"."	"."	"."	2	"."	"."	1	0	2	1	1	11	2	1	0	1	0	0	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	1	0	"."	1	1	9	0	0	2	26	3	3	35	2	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"jensnirm"	7,922	"HS8"	"testb8"	"swe"	"SE"	"ESS Round 3"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	2	"."	"."	1	0	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	10	1	1	16	1	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"jensnirm"	7,923	"HS9"	"testb9"	"swe"	"SE"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	0	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	9	1	1	18	1	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,924	"HS10"	"testb10"	"swe"	"SE"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	2	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	13	2	2	17	1	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,925	"HS11"	"testb11"	"swe"	"SE"	"ESS Round 3"	11	"."	"."	"."	"."	1	"."	"."	"."	"."	"."	"."	1	"."	"."	1	2	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	12	2	1	16	1	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,926	"HS12"	"testb12"	"swe"	"SE"	"ESS Round 3"	11	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	"."	1	"."	"."	1	2	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	8	3	2	16	0	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,927	"HS13"	"testb13"	"swe"	"SE"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	2	1	1	2	1	11	1	1	0	0	1	0	0	0	0	4	3	0	2	3	"."	0	"."	"."	3	1	"."	3	0	0	0	"."	1	1	15	1	0	1	25	8	6	40	2	1	"."	30	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"jensnirm"	7,928	"HS14"	"testb14"	"swe"	"SE"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	2	1	1	2	1	4	1	1	0	0	0	0	0	0	0	4	3	0	2	3	"."	0	"."	"."	3	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	16	6	4	25	1	1	"."	30	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,929	"HS15"	"testb15"	"swe"	"SE"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	2	1	1	2	1	4	1	1	0	0	0	0	0	0	0	4	3	0	2	3	"."	0	"."	"."	3	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	11	3	2	18	0	1	"."	30	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"jensnirm"	7,930	"HS16"	"testb16"	"swe"	"SE"	"ESS Round 3"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	3	"."	2	1	2	1	1	11	1	1	0	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	28	6	5	38	2	1	"."	7	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"jensnirm"	7,931	"HS17"	"testb17"	"swe"	"SE"	"ESS Round 3"	14	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	"."	1	"."	"."	2	1	2	1	1	11	1	1	0	0	0	0	0	1	0	11	2	0	1	1	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	28	6	5	41	2	1	"."	7	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,932	"HS18"	"testb18"	"swe"	"SE"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	5	"."	7	3	"."	2	1	2	1	1	11	1	1	0	0	0	0	0	1	0	11	2	0	1	1	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	29	5	4	39	2	1	"."	7	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,933	"HS19"	"testb19"	"swe"	"SE"	"ESS Round 3"	7	"."	"."	"."	"."	"."	8	"."	"."	"."	"."	"."	2	"."	"."	1	0	2	1	1	11	2	1	0	1	0	0	1	0	0	11	2	0	1	1	"."	1	0	1	3	1	"."	3	0	1	0	"."	1	1	10	0	0	2	19	2	2	26	2	0	"."	17	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"jensnirm"	7,934	"HS20"	"testb20"	"swe"	"SE"	"ESS Round 3"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	2	"."	"."	1	0	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	"."	1	0	1	3	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	10	1	1	16	1	0	"."	6	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,935	"HS21"	"testb21"	"swe"	"SE"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	0	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	"."	1	0	1	3	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	9	1	1	18	1	0	"."	6	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,936	"HS22"	"testb22"	"swe"	"SE"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	2	2	1	1	11	2	1	0	1	0	0	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	13	2	2	17	1	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,937	"HS23"	"testb23"	"swe"	"SE"	"ESS Round 3"	11	"."	"."	"."	"."	1	"."	"."	"."	"."	"."	"."	1	"."	"."	1	2	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	12	2	1	16	1	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,938	"HS24"	"testb24"	"swe"	"SE"	"ESS Round 3"	11	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	"."	1	"."	"."	1	2	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	8	3	2	16	0	3	"."	24	3	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,939	"HS25"	"testb25"	"swe"	"SE"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	2	1	1	1	1	11	2	1	0	1	1	0	1	0	0	8	2	0	1	1	"."	1	1	1	3	0	"."	3	0	1	0	"."	1	1	15	1	0	2	38	9	7	56	3	1	"."	8	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,940	"HS26"	"testb26"	"swe"	"SE"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	2	1	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	8	2	0	1	1	"."	1	1	1	3	0	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	21	7	5	32	1	1	"."	8	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,941	"HS27"	"testb27"	"swe"	"SE"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	2	1	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	8	2	0	1	1	"."	1	1	1	3	0	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	16	4	3	25	1	1	"."	8	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,942	"HS28"	"testb28"	"swe"	"SE"	"ESS Round 3"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	3	"."	2	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	8	2	0	1	1	"."	1	1	1	3	0	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	18	5	4	24	2	1	"."	8	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,943	"HS29"	"testb29"	"swe"	"SE"	"ESS Round 3"	14	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	"."	1	"."	"."	2	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	1	0	8	2	0	1	1	"."	1	1	1	3	0	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	17	5	4	26	2	1	"."	8	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,944	"HS30"	"testb30"	"swe"	"SE"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	5	"."	7	3	"."	2	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	1	0	8	2	0	1	1	"."	1	1	1	3	0	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	19	4	3	25	2	1	"."	8	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,945	"HS31"	"testb31"	"swe"	"SE"	"ESS Round 3"	7	"."	"."	"."	"."	"."	8	"."	"."	"."	"."	"."	2	"."	"."	1	0	2	1	1	11	2	1	0	1	0	0	1	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	3	0	1	0	"."	1	1	10	0	0	2	26	3	3	35	2	1	"."	18	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,946	"HS32"	"testb32"	"swe"	"SE"	"ESS Round 3"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	2	"."	"."	1	0	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	10	1	1	16	1	1	"."	7	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,947	"HS33"	"testb33"	"swe"	"SE"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	0	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	9	1	1	18	1	1	"."	7	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,948	"HS34"	"testb34"	"swe"	"SE"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	2	2	1	1	11	2	1	0	1	0	0	1	0	0	8	2	0	1	1	"."	1	1	1	3	0	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	13	2	2	17	1	1	"."	7	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,949	"HS35"	"testb35"	"swe"	"SE"	"ESS Round 3"	11	"."	"."	"."	"."	1	"."	"."	"."	"."	"."	"."	1	"."	"."	1	2	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	8	2	0	1	1	"."	1	1	1	3	0	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	12	2	1	16	1	1	"."	7	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"jensnirm"	7,950	"HS36"	"testb36"	"swe"	"SE"	"ESS Round 3"	11	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	"."	1	"."	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	8	2	0	1	1	"."	1	1	1	3	0	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	8	3	2	16	0	1	"."	7	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	7,951	"B35"	"IMSMETN"	"eng"	"GB"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	3	1	1	1	9	1	1	0	0	1	0	0	0	0	4	3	0	2	3	"."	0	"."	"."	3	1	"."	2	1	1	0	"."	1	1	15	0	0	1	32	8	5	41	3	0	"."	22	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,952	"B36"	"IMDFETN"	"eng"	"GB"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	2	1	2	1	8	1	1	0	0	0	0	0	0	0	4	3	0	2	3	"."	0	"."	"."	3	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	18	6	3	24	0	4	"."	19	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,953	"B37"	"IMPCNTR"	"eng"	"GB"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	2	1	2	1	8	1	1	0	0	0	0	0	0	0	4	3	0	2	3	"."	0	"."	"."	3	1	"."	2	0	1	0	"."	0	"."	"."	"."	"."	2	13	4	2	18	0	0	"."	22	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,954	"B38"	"IMBGECO"	"eng"	"GB"	"ESS Round 3"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	3	"."	1	1	2	1	0	"."	1	1	0	0	1	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	25	5	3	34	3	2	"."	12	2	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,955	"B39"	"IMUECLT"	"eng"	"GB"	"ESS Round 3"	14	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	"."	1	"."	"."	1	1	2	1	0	"."	1	1	0	0	1	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	1	25	5	3	39	3	2	"."	15	2	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,956	"B40"	"IMWBCNT"	"eng"	"GB"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	5	"."	7	3	"."	1	2	2	2	0	"."	1	1	0	0	0	0	0	1	0	11	2	0	1	1	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	24	5	3	30	3	2	"."	10	2	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,957	"E26"	"LRNNEW"	"eng"	"GB"	"ESS Round 3"	7	"."	"."	"."	"."	"."	8	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	1	0	"."	0	"."	"."	"."	"."	1	5	1	1	6	1	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,958	"E27"	"ACCDNG"	"eng"	"GB"	"ESS Round 3"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	12	3	3	15	1	0	"."	21	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,959	"E28"	"PLPRFTR"	"eng"	"GB"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	2	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	8	1	1	12	2	0	"."	21	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,960	"E40"	"DNGVAL"	"eng"	"GB"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	4	2	1	1	11	2	1	0	1	0	0	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	31	4	3	42	4	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,961	"E43"	"PPLLFCR"	"eng"	"GB"	"ESS Round 3"	11	"."	"."	"."	"."	1	"."	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	11	2	1	14	1	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	"."	"."
"irmtraud"	7,962	"E45"	"FLCLPLA"	"eng"	"GB"	"ESS Round 3"	11	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	10	2	1	12	0	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	"."	"."
"irmtraud"	7,963	"HS1"	"testb1"	"eng"	"GB"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	2	1	1	1	11	2	1	0	1	0	0	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	1	1	0	"."	1	1	15	0	0	2	37	7	5	46	3	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,964	"HS2"	"testb2"	"eng"	"GB"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	2	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	21	6	4	29	1	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,965	"HS3"	"testb3"	"eng"	"GB"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	2	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	16	4	3	23	1	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,966	"HS4"	"testb4"	"eng"	"GB"	"ESS Round 3"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	3	"."	1	1	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	16	4	3	25	1	0	"."	21	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,967	"HS5"	"testb5"	"eng"	"GB"	"ESS Round 3"	14	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	"."	1	"."	"."	1	1	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	15	4	3	27	2	0	"."	21	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,968	"HS6"	"testb6"	"eng"	"GB"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	5	"."	7	3	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	1	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	17	4	3	22	2	0	"."	21	0	1	0	1	1	0	0	0	0	"."	"."	"."	"."
"irmtraud"	7,969	"HS7"	"testb7"	"eng"	"GB"	"ESS Round 3"	7	"."	"."	"."	"."	"."	8	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	1	1	11	2	1	0	1	0	0	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	1	0	0	"."	1	1	12	1	0	2	27	5	2	31	3	0	"."	21	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,970	"HS8"	"testb8"	"eng"	"GB"	"ESS Round 3"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	12	3	3	15	1	0	"."	21	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,971	"HS9"	"testb9"	"eng"	"GB"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	2	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	8	1	1	12	2	0	"."	21	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,972	"HS10"	"testb10"	"eng"	"GB"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	4	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	14	1	1	21	1	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	"."	"."
"irmtraud"	7,973	"HS11"	"testb11"	"eng"	"GB"	"ESS Round 3"	11	"."	"."	"."	"."	1	"."	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	11	2	1	14	1	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	"."	"."
"irmtraud"	7,974	"HS12"	"testb12"	"eng"	"GB"	"ESS Round 3"	11	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	10	2	1	12	0	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	"."	"."
"irmtraud"	7,975	"HS13"	"testb13"	"eng"	"GB"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	2	1	1	1	9	1	1	0	0	1	0	0	0	0	4	3	0	2	3	"."	0	"."	"."	3	1	"."	2	1	1	0	"."	1	1	13	0	0	1	26	7	2	33	2	0	"."	22	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,976	"HS14"	"testb14"	"eng"	"GB"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	2	1	2	1	8	1	1	0	0	0	0	0	0	0	4	3	0	2	3	"."	0	"."	"."	3	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	14	5	3	20	0	0	"."	22	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
