"","absolute","avgabs_intro","avgabs_total","avgsy_total","avgwrd_intro","avgwrd_total","balance","centrality","comp_assist","concept","country","domain","dont_know","encourage","fixrefpoints","form_basic","future","gradation","instr_interv","instr_respon","interviewer","intr_request","intropresent","item_name","knowledge","labels","labels_gramm","labels_order","language","method","motivation","nabst_intro","nabst_total","ncategories","nfrequencies","nnouns_intro","nnouns_total","nsub_quest","nsyll_total","numsub_intro","nwords_intro","nwords_total","opinionother","past","position","questiontype","range.correspondence","rel","rel.est","rel.est.orig","rel.hi","rel.lo","rel.se","repetition","round.x","round.y","scal_neutral","scale_basic","scale_corres","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_quest","showc_start","socdesir","stimulus","study","subjectiveop","symmetry","used_WH_word","usedshowcard","val","val.est","val.est.orig","val.hi","val.lo","val.se","visual","from"
"3234",0,0,1,1.875,0,8,0,1,1,"1","NL","4","3",0,2,"1",0,1,0,0,0,0,0,"157.2.2",0,"2","0","2","nld",2,0,0,3,"5",NA,0,3,0,30,0,0,16,1,0,125,"1","2",0.88,1.99243016469021,0.88,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"3235",0,0,0.666666666666667,1.6875,0,8,0,1,1,"2","NL","4","3",0,2,"1",0,1,0,0,0,0,0,"157.3.2",0,"2","0","2","nld",2,0,0,2,"5",NA,0,3,0,27,0,0,16,1,0,126,"1","2",0.87,1.90095876119305,0.87,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"3236",0,0,0.333333333333333,1.71428571428571,0,10,0,1,1,"2","NL","4","3",0,2,"1",0,1,0,0,0,0,0,"157.4.2",0,"2","0","2","nld",2,0,0,1,"5",NA,0,3,0,36,0,0,21,1,0,127,"1","2",0.79,1.3249254147436,0.79,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"3237",0,0.75,0.5,1.6551724137931,13,15,0,1,1,"73","NL","4","3",0,2,"1",0,1,0,1,0,0,1,"157.1.3",1,"2","0","2","nld",3,1,3,2,"5",NA,4,4,1,48,0,13,29,1,0,16,"1","2",0.75,1.09861228866811,0.75,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"3238",0,0.75,1,1.875,13,8,0,1,1,"1","NL","4","3",0,2,"1",0,1,0,1,0,0,1,"157.2.3",1,"2","0","2","nld",3,0,3,3,"5",NA,4,3,0,30,0,13,16,1,0,17,"1","2",0.84,1.65822807660353,0.84,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"3239",0,0.75,0.666666666666667,1.6875,13,8,0,1,1,"2","NL","4","3",0,2,"1",0,1,0,1,0,0,1,"157.3.3",1,"2","0","2","nld",3,0,3,2,"5",NA,4,3,0,27,0,13,16,1,0,18,"1","2",0.84,1.65822807660353,0.84,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"3240",0,0.75,0.25,1.71428571428571,13,10,0,1,1,"2","NL","4","3",0,2,"1",0,1,0,1,0,0,1,"157.4.3",1,"2","0","2","nld",3,0,3,1,"5",NA,4,4,0,36,0,13,21,1,0,19,"1","2",0.79,1.3249254147436,0.79,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,1,"Old"
"3241",0,1,0.5,1.6551724137931,5,15,0,1,1,"73","NL","4","3",0,2,"1",0,1,0,1,0,0,1,"157.1.4",0,"2","0","2","nld",4,1,1,2,"7",NA,1,4,1,48,0,5,29,1,0,57,"1","2",0.77,1.20831120592453,0.77,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.96,3.17805383034794,0.96,NA,NA,NA,1,"Old"
"3242",0,1,1,1.875,5,8,0,1,1,"1","NL","4","3",0,2,"1",0,1,0,1,0,0,1,"157.2.4",0,"2","0","2","nld",4,1,1,3,"7",NA,1,3,0,30,0,5,16,1,0,58,"1","2",0.92,2.44234703536921,0.92,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.97,3.47609868983527,0.97,NA,NA,NA,1,"Old"
"3243",0,1,0.666666666666667,1.6875,5,8,0,1,1,"2","NL","4","3",0,2,"1",0,1,0,1,0,0,1,"157.3.4",0,"2","0","2","nld",4,1,1,2,"7",NA,1,3,0,27,0,5,16,1,0,59,"1","2",0.91,2.31363492918063,0.91,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.97,3.47609868983527,0.97,NA,NA,NA,1,"Old"
"3244",0,1,0.25,1.71428571428571,5,10,0,1,1,"2","NL","4","3",0,2,"1",0,1,0,1,0,0,1,"157.4.4",0,"2","0","2","nld",4,1,1,1,"7",NA,1,4,0,36,0,5,21,1,0,60,"1","2",0.88,1.99243016469021,0.88,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.97,3.47609868983527,0.97,NA,NA,NA,1,"Old"
"3245",0,0,0.5,1.65625,0,16,0,1,1,"73","NL","4","1",0,3,"1",0,1,0,0,0,0,0,"157.1.1",0,"3","0","2","nld",1,0,0,2,"5",NA,0,4,2,53,0,0,32,1,0,20,"3","2",0.68,0.75377180237638,0.68,NA,NA,NA,0,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.93,2.58668934409794,0.93,NA,NA,NA,1,"Old"
"3246",0,0,1,1.84210526315789,0,9,0,1,1,"1","NL","4","1",0,3,"1",0,1,0,0,0,0,0,"157.2.1",0,"3","0","2","nld",1,0,0,3,"5",NA,0,3,1,35,0,0,19,1,0,21,"3","2",0.91,2.31363492918063,0.91,NA,NA,NA,0,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.96,3.17805383034794,0.96,NA,NA,NA,1,"Old"
"3247",0,0,0.666666666666667,1.68421052631579,0,9,0,1,1,"2","NL","4","1",0,3,"1",0,1,0,0,0,0,0,"157.3.1",0,"3","0","2","nld",1,0,0,2,"5",NA,0,3,1,32,0,0,19,1,0,22,"3","2",0.84,1.65822807660353,0.84,NA,NA,NA,0,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.95,2.94443897916644,0.95,NA,NA,NA,1,"Old"
"3248",0,0,0.333333333333333,1.70833333333333,0,12,0,1,1,"2","NL","4","1",0,3,"1",0,1,0,0,0,0,0,"157.4.1",0,"3","0","2","nld",1,0,0,1,"5",NA,0,3,1,41,0,0,24,1,0,23,"3","2",0.83,1.58562726374038,0.83,NA,NA,NA,0,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 157",0,1,0,0,0.95,2.94443897916644,0.95,NA,NA,NA,1,"Old"
"3249",1,0.333333333333333,0.25,1.8125,10,16,0,1,1,"2","NL","4","3",0,0,"2",0,0,0,1,0,0,1,"158.1.3",1,"2","0","2","nld",3,1,1,1,"5",NA,3,4,2,29,0,10,16,0,0,131,"1","2",0.82,1.51634748936809,0.82,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 158",0,1,0,0,1,4.59511985013459,1,NA,NA,NA,1,"Old"
"3250",1,0.333333333333333,0.666666666666667,2.14285714285714,10,14,0,1,1,"73","NL","4","3",0,0,"2",0,0,0,1,0,0,1,"158.2.3",1,"2","0","2","nld",3,1,1,2,"5",NA,3,3,2,30,0,10,14,0,0,131,"1","2",0.61,0.447312218043665,0.61,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 158",0,1,0,0,1,4.59511985013459,1,NA,NA,NA,1,"Old"
"3251",1,0.333333333333333,0,1.45454545454545,10,11,0,1,1,"1","NL","4","3",0,0,"2",0,0,0,1,0,0,1,"158.3.3",1,"2","0","2","nld",3,1,1,0,"5",NA,3,2,2,16,0,10,11,0,0,131,"1","2",0.81,1.450010175506,0.81,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 158",0,1,0,0,1,4.59511985013459,1,NA,NA,NA,1,"Old"
"3252",1,0.333333333333333,0.333333333333333,1.66666666666667,10,15,0,1,1,"2","NL","4","3",0,0,"2",0,0,0,1,0,0,1,"158.4.3",1,"2","0","2","nld",3,1,1,1,"5",NA,3,3,2,25,0,10,15,0,0,131,"1","2",0.86,1.81528996663825,0.86,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 158",0,1,0,0,1,4.59511985013459,1,NA,NA,NA,1,"Old"
"3253",1,0.333333333333333,0.25,1.8125,10,16,0,1,1,"2","NL","4","3",0,0,"2",0,0,0,1,0,0,1,"158.1.4",1,"2","0","2","nld",4,1,1,1,"1000",NA,3,4,2,29,0,10,16,0,0,131,"1","2",0.91,2.31363492918063,0.91,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 158",0,1,0,0,0.85,1.73460105538811,0.85,NA,NA,NA,1,"Old"
"3254",1,0.333333333333333,0.666666666666667,2.14285714285714,10,14,0,1,1,"73","NL","4","3",0,0,"2",0,0,0,1,0,0,1,"158.2.4",1,"2","0","2","nld",4,1,1,2,"1000",NA,3,3,2,30,0,10,14,0,0,131,"1","2",0.67,0.708185057924486,0.67,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 158",0,1,0,0,0.72,0.944461608840851,0.72,NA,NA,NA,1,"Old"
"3255",1,0.333333333333333,0,1.45454545454545,10,11,0,1,1,"1","NL","4","3",0,0,"2",0,0,0,1,0,0,1,"158.3.4",1,"2","0","2","nld",4,1,1,0,"1000",NA,3,2,2,16,0,10,11,0,0,131,"1","2",0.9,2.19722457733622,0.9,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 158",0,1,0,0,0.85,1.73460105538811,0.85,NA,NA,NA,1,"Old"
"3256",1,0.333333333333333,0.333333333333333,1.66666666666667,10,15,0,1,1,"2","NL","4","3",0,0,"2",0,0,0,1,0,0,1,"158.4.4",1,"2","0","2","nld",4,1,1,1,"1000",NA,3,3,2,25,0,10,15,0,0,131,"1","2",0.87,1.90095876119305,0.87,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 158",0,1,0,0,0.83,1.58562726374038,0.83,NA,NA,NA,1,"Old"
"3257",1,0,0.6,1.76923076923077,0,13,0,1,1,"2","NL","4","1",0,3,"1",0,1,0,0,0,0,0,"158.1.1",0,"3","0","2","nld",1,0,0,3,"5",NA,0,5,1,46,0,0,26,0,0,23,"3","2",0.73,0.994622575144062,0.73,NA,NA,NA,0,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 158",0,1,0,0,1,4.59511985013459,1,NA,NA,NA,1,"Old"
"3258",1,0,0.8,1.95833333333333,0,12,0,1,1,"73","NL","4","1",0,3,"1",0,1,0,0,0,0,0,"158.2.1",0,"3","0","2","nld",1,0,0,4,"5",NA,0,5,1,47,0,0,24,0,0,24,"3","2",0.83,1.58562726374038,0.83,NA,NA,NA,0,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 158",0,1,0,0,1,4.59511985013459,1,NA,NA,NA,1,"Old"
"3259",1,0,0.333333333333333,1.57142857142857,0,10,0,1,1,"1","NL","4","1",0,3,"1",0,1,0,0,0,0,0,"158.3.1",0,"3","0","2","nld",1,0,0,1,"5",NA,0,3,1,33,0,0,21,0,0,25,"3","2",0.87,1.90095876119305,0.87,NA,NA,NA,0,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 158",0,1,0,0,1,4.59511985013459,1,NA,NA,NA,1,"Old"
"3260",1,0,0.5,1.76,0,12,0,1,1,"2","NL","4","1",0,3,"1",0,1,0,0,0,0,0,"158.4.1",0,"3","0","2","nld",1,0,0,2,"5",NA,0,4,1,44,0,0,25,0,0,26,"3","2",0.87,1.90095876119305,0.87,NA,NA,NA,0,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 158",0,1,0,0,1,4.59511985013459,1,NA,NA,NA,1,"Old"
"3261",1,1,0.6,1.76923076923077,6,13,0,1,1,"2","NL","4","3",0,3,"1",0,1,0,1,0,0,1,"158.1.2",0,"3","0","2","nld",2,0,1,3,"5",NA,1,5,1,46,0,6,26,0,0,128,"3","2",0.88,1.99243016469021,0.88,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 158",0,1,0,0,0.94,2.75153531304195,0.94,NA,NA,NA,1,"Old"
"3262",1,1,0.8,1.95833333333333,6,12,0,1,1,"73","NL","4","3",0,3,"1",0,1,0,0,0,0,1,"158.2.2",0,"3","0","2","nld",2,0,1,4,"5",NA,1,5,1,47,0,6,24,0,0,129,"3","2",0.72,0.944461608840851,0.72,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 158",0,1,0,0,0.92,2.44234703536921,0.92,NA,NA,NA,1,"Old"
"3263",1,1,0.333333333333333,1.57142857142857,6,10,0,1,1,"1","NL","4","3",0,3,"1",0,1,0,0,0,0,1,"158.3.2",0,"3","0","2","nld",2,0,1,1,"5",NA,1,3,1,33,0,6,21,0,0,130,"3","2",0.91,2.31363492918063,0.91,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 158",0,1,0,0,0.95,2.94443897916644,0.95,NA,NA,NA,1,"Old"
"3264",1,1,0.5,1.76,6,12,0,1,1,"2","NL","4","3",0,3,"1",0,1,0,0,0,0,1,"158.4.2",0,"3","0","2","nld",2,0,1,2,"5",NA,1,4,1,44,0,6,25,0,0,131,"3","2",0.88,1.99243016469021,0.88,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 158",0,1,0,0,0.94,2.75153531304195,0.94,NA,NA,NA,1,"Old"
"3265",1,1,1,1.21739130434783,12,23,1,0,0,"73","US","4","1",0,1,"2",0,0,0,0,1,0,1,"1.1.1",0,"3","0","1","eng",1,0,2,2,"3",NA,2,2,2,28,0,12,23,0,1,NA,"1","2",0.81,1.450010175506,0.81,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,2,0,"Old 1",0,1,0,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"3266",1,1,1,1.25,12,20,1,0,0,"73","US","7","1",0,1,"2",0,0,0,0,1,0,1,"1.2.1",0,"3","0","1","eng",1,0,2,3,"3",NA,2,3,2,25,0,12,20,0,1,NA,"1","2",0.63,0.532216813747308,0.63,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 1",0,1,0,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"3267",1,1,1,1.05882352941176,11,17,1,0,0,"73","US","3","1",0,1,"2",0,0,0,0,1,0,1,"1.3.1",0,"3","0","1","eng",1,0,3,2,"3",NA,3,2,2,18,0,11,17,0,1,NA,"1","2",0.82,1.51634748936809,0.82,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 1",0,1,0,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"3268",1,1,1,1.19230769230769,13,26,1,0,0,"73","US","120","1",0,1,"2",0,0,0,0,1,0,1,"1.4.1",0,"3","0","1","eng",1,0,3,3,"3",NA,3,3,1,31,0,13,26,0,1,NA,"1","2",0.92,2.44234703536921,0.92,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 1",0,1,0,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"3269",1,1,1,1.40740740740741,13,14,1,0,0,"73","US","4","3",0,1,"1",0,1,0,1,1,0,1,"1.1.2",0,"3","0","1","eng",2,1,4,1,"5",NA,4,1,0,38,1,25,27,0,1,NA,"1","2",0.88,1.99243016469021,0.88,NA,NA,NA,1,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,2,1,"Old 1",1,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"3270",1,1,0,1.1,5,10,1,0,0,"73","US","7","3",0,1,"1",0,1,0,0,1,0,1,"1.2.2",0,"3","0","1","eng",2,0,1,0,"5",NA,1,0,0,11,0,5,10,0,1,NA,"1","2",0.81,1.450010175506,0.81,NA,NA,NA,1,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 1",1,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"3271",1,1,0,1.14285714285714,5,7,1,0,0,"73","US","3","3",0,1,"1",0,1,0,0,1,0,1,"1.3.2",0,"3","0","1","eng",2,0,1,0,"5",NA,1,0,0,8,0,5,7,0,1,30,"1","2",0.84,1.65822807660353,0.84,NA,NA,NA,1,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 1",1,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"3272",1,0,0,1.14285714285714,4,7,1,0,0,"73","US","120","3",0,1,"1",0,1,0,0,1,0,1,"1.4.2",0,"3","0","1","eng",2,0,0,0,"5",NA,0,0,0,8,0,4,7,0,1,NA,"1","2",0.92,2.44234703536921,0.92,NA,NA,NA,1,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 1",1,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"3273",1,1,1,1.33333333333333,14,12,1,0,0,"73","US","4","2",0,1,"2",0,0,1,1,1,0,1,"1.1.3",0,"2","0","1","eng",3,0,7,1,"10",NA,7,1,0,16,1,27,12,0,1,NA,"1","2",0.95,2.94443897916644,0.95,NA,NA,NA,1,NA,NA,"1","5","1",1,1,NA,NA,NA,NA,NA,NA,2,1,"Old 1",1,1,1,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"3274",1,1,1,1.41666666666667,10,12,1,0,0,"73","US","7","2",0,1,"2",0,0,1,0,1,0,1,"1.2.3",0,"2","0","1","eng",3,0,3,1,"10",NA,3,1,0,17,0,10,12,0,1,NA,"1","2",0.87,1.90095876119305,0.87,NA,NA,NA,1,NA,NA,"1","5","1",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 1",1,1,1,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"3275",1,1,1,1.33333333333333,10,12,1,0,0,"73","US","3","2",0,1,"2",0,0,1,0,1,0,1,"1.3.3",0,"2","0","1","eng",3,0,3,1,"10",NA,3,1,0,16,0,10,12,0,1,NA,"1","2",0.88,1.99243016469021,0.88,NA,NA,NA,1,NA,NA,"1","5","1",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 1",1,1,1,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"3276",1,1,1,1.41666666666667,15,12,1,0,0,"73","US","120","2",0,1,"2",0,0,1,0,1,0,1,"1.4.3",0,"2","0","1","eng",3,0,4,1,"10",NA,4,1,0,17,0,15,12,0,1,NA,"1","2",0.98,3.89182029811063,0.98,NA,NA,NA,1,NA,NA,"1","5","1",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 1",1,1,1,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"3277",1,0,1,1.21875,0,32,1,0,0,"4","US","4","1",0,1,"2",1,0,0,0,1,0,0,"2.1.1",0,"3","0","1","eng",1,0,0,2,"3",NA,0,2,1,39,0,0,32,0,0,NA,"1","2",0.75,1.09861228866811,0.75,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,2,0,"Old 2",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"3278",1,0,1,1.20588235294118,0,34,1,0,0,"4","US","7","1",0,1,"2",1,0,0,0,1,0,0,"2.2.1",0,"3","0","1","eng",1,0,0,4,"3",NA,0,4,1,41,0,0,34,0,0,NA,"1","2",0.64,0.575364144903562,0.64,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 2",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"3279",1,0,1,1.04761904761905,0,21,1,0,0,"4","US","3","1",0,1,"2",1,0,0,0,1,0,0,"2.3.1",0,"3","0","1","eng",1,0,0,2,"3",NA,0,2,1,22,0,0,21,0,0,NA,"1","2",0.69,0.800119300112113,0.69,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 2",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"3280",1,0,1,1.13888888888889,0,36,1,0,0,"4","US","120","1",0,1,"2",1,0,0,0,1,0,0,"2.4.1",0,"3","0","1","eng",1,0,0,3,"3",NA,0,3,1,41,0,0,36,0,0,NA,"1","2",0.76,1.15267950993839,0.76,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 2",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"3281",1,1,1,1.33333333333333,5,27,1,0,0,"4","US","4","3",0,1,"1",1,1,0,0,1,0,1,"2.1.2",0,"3","0","1","eng",2,0,1,1,"5",NA,1,1,0,36,0,5,27,0,0,NA,"1","2",0.84,1.65822807660353,0.84,NA,NA,NA,1,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,2,1,"Old 2",1,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"3282",1,0,0,1.11111111111111,4,9,1,0,0,"4","US","7","3",0,1,"1",1,1,0,0,1,0,1,"2.2.2",0,"3","0","1","eng",2,0,0,0,"5",NA,0,0,0,10,0,4,9,0,0,NA,"1","2",0.81,1.450010175506,0.81,NA,NA,NA,1,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 2",1,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"3283",1,0,0,1.14285714285714,4,7,1,0,0,"4","US","3","3",0,1,"1",1,1,0,0,1,0,1,"2.3.2",0,"3","0","1","eng",2,0,0,0,"5",NA,0,0,0,8,0,4,7,0,0,NA,"1","2",0.76,1.15267950993839,0.76,NA,NA,NA,1,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 2",1,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"3284",1,1,0,1.14285714285714,8,7,1,0,0,"4","US","120","3",0,1,"1",1,1,0,0,1,0,1,"2.4.2",0,"3","0","1","eng",2,0,1,0,"5",NA,1,0,0,8,0,8,7,0,0,NA,"1","2",0.86,1.81528996663825,0.86,NA,NA,NA,1,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 2",1,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"3285",1,1,1,1.33333333333333,9,12,1,0,0,"4","US","4","2",0,1,"2",1,0,1,0,1,0,1,"2.1.3",0,"2","0","1","eng",3,0,3,1,"10",NA,3,1,0,16,0,9,12,0,0,NA,"1","2",0.87,1.90095876119305,0.87,NA,NA,NA,1,NA,NA,"1","5","1",1,1,NA,NA,NA,NA,NA,NA,2,1,"Old 2",1,1,1,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"3286",1,1,1,1.41666666666667,9,12,1,0,0,"4","US","7","2",0,1,"2",1,0,1,0,1,0,1,"2.2.3",0,"2","0","1","eng",3,0,3,1,"10",NA,3,1,0,17,0,9,12,0,0,NA,"1","2",0.9,2.19722457733622,0.9,NA,NA,NA,1,NA,NA,"1","5","1",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 2",1,1,1,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"3287",1,1,1,1.41666666666667,8,12,1,0,0,"4","US","3","2",0,1,"2",1,0,1,0,1,0,1,"2.3.3",0,"2","0","1","eng",3,0,2,1,"10",NA,2,1,0,17,0,8,12,0,0,NA,"1","2",0.8,1.38629436111989,0.8,NA,NA,NA,1,NA,NA,"1","5","1",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 2",1,1,1,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"3288",1,1,1,1.41666666666667,18,12,1,0,0,"4","US","120","2",0,1,"2",1,0,1,0,1,0,1,"2.4.3",0,"2","0","1","eng",3,0,4,1,"10",NA,4,1,0,17,0,18,12,0,0,NA,"1","2",0.89,2.09074109693377,0.89,NA,NA,NA,1,NA,NA,"1","5","1",1,1,NA,NA,NA,NA,NA,NA,1,1,"Old 2",1,1,1,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"3289",1,1,1,1.21739130434783,12,23,1,0,0,"73","US","4","1",0,1,"2",0,0,0,0,1,0,1,"3.1.1",0,"3","0","1","eng",1,0,2,2,"3",NA,2,2,2,28,0,12,23,0,1,NA,"1","2",0.84,1.65822807660353,0.84,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,2,0,"Old 3",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"3290",1,1,1,1.25,12,20,1,0,0,"73","US","7","1",0,1,"2",0,0,0,0,1,0,1,"3.2.1",0,"3","0","1","eng",1,0,2,3,"3",NA,2,3,2,25,0,12,20,0,1,NA,"1","2",0.69,0.800119300112113,0.69,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 3",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"3291",1,1,1,1.05882352941176,11,17,1,0,0,"73","US","3","1",0,1,"2",0,0,0,0,1,0,1,"3.3.1",0,"3","0","1","eng",1,0,3,2,"3",NA,3,2,2,18,0,11,17,0,1,NA,"1","2",0.83,1.58562726374038,0.83,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 3",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"3292",1,1,1,1.19230769230769,13,26,1,0,0,"73","US","120","1",0,1,"2",0,0,0,0,1,0,1,"3.4.1",0,"3","0","1","eng",1,0,3,3,"3",NA,3,3,1,31,0,13,26,0,1,NA,"1","2",0.91,2.31363492918063,0.91,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 3",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
