"","study","item_name","country","language","absolute","balance","centrality","dont_know","encourage","fixrefpoints","form_basic","gradation","instr_interv","instr_respon","intr_request","intropresent","knowledge","labels","labels_gramm","labels_order","motivation","ncategories","nfrequencies","nsub_quest","numsub_intro","nwords_intro","opinionother","questiontype","ref_period","scal_neutral","scale_basic","scale_corres","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_quest","showc_start","socdesir","stimulus","subjectiveop","symmetry","used_WH_word","usedshowcard","concept","domain","range.correspondence","nsyll_total","nwords_total","avgsy_total","nabst_total","nnouns_total","avgwrd_total","avgwrd_intro","avgabs_total","supplementary","position","computer.assisted","interviewer","visual","rel.est","rel.se","rel.lo","rel.est.orig","rel.hi","round.x","val.est","val.se","val.lo","val.est.orig","val.hi","round.y"
"3237","ESS Round 3","testb11","BE","nld",0,0,4,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,1,11,3,32,11,2.90909090909091,1,2,11,0,0.5,1,332,1,1,0,1.2175321934926,0.102659370819866,0.733453101845652,0.771628969764487,0.805784964072141,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3238","ESS Round 3","testb11","BG","bul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10931119099804,0.102659370819866,0.711769260701778,0.752000673849193,0.788286879805234,"3",1.65423688128772,0.207011901751656,0.775601101363779,0.839462855153601,0.887779795821349,"3"
"3239","ESS Round 3","testb11","CH","deu",0,0,4,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,1,11,3,31,12,2.58333333333333,1,2,12,0,0.5,1,332,1,1,0,1.33257532153013,0.102659370819866,0.755332255349464,0.791266304099022,0.823158375409132,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3240","ESS Round 3","testb11","CH","fra",0,0,1,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,1,11,3,46,14,3.28571428571429,7,8,14,0,0.875,1,332,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3241","ESS Round 3","testb11","CY","ell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9910871374694,0.102659370819866,0.856407685493481,0.879858103930103,0.899926293026171,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3242","ESS Round 3","testb11","DE","deu",0,0,4,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,1,11,3,31,12,2.58333333333333,1,2,12,0,0.5,1,332,1,1,0,1.48869667568115,0.102659370819866,0.783024226902152,0.815882570142746,0.844751496719497,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3243","ESS Round 3","testb11","DK","dan",0,0,3,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,0,1,1,0,0,2,1,0,1,0,1,1,11,3,44,11,4,0,2,11,0,0,1,332,1,1,0,1.94596760833627,0.102659370819866,0.850769464844132,0.87500628447344,0.895788920256806,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3244","ESS Round 3","testb11","EE","ekk",0,0,1,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,1,11,3,46,8,5.75,1,2,8,0,0.5,1,332,0,1,0,1.45597488230114,0.102659370819866,0.777413421597988,0.810916271419191,0.84041158025544,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3245","ESS Round 3","testb11","EE","rus",0,0,4,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,0,0,2,1,0,1,0,1,1,11,3,71,10,7.1,2,2,10,0,1,1,332,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3246","ESS Round 3","testb11","ES","cat",0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,0,0,0,1,0,1,0,1,1,11,3,39,13,3,1,2,13,0,0.5,1,332,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3247","ESS Round 3","testb11","ES","spa",0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,0,0,0,1,0,1,0,1,1,11,3,41,11,3.72727272727273,1,2,11,0,0.5,1,332,1,1,0,1.55559167159898,0.102659370819866,0.794174245325226,0.825719876218206,0.853323646363521,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3248","ESS Round 3","testb11","FI","fin",0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,11,3,59,7,8.42857142857143,0,7,7,0,0,1,332,1,0,1,1.77653253805533,0.102659370819866,0.827956575703119,0.855268176310167,0.878878371284024,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3249","ESS Round 3","testb11","FR","fra",0,0,1,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,11,3,46,14,3.28571428571429,7,8,14,0,0.875,1,332,1,1,0,0.1836823567464,0.102659370819866,0.494591114781561,0.545791912952734,0.596042210959635,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3250","ESS Round 3","testb11","GB","eng",0,0,4,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,11,3,30,11,2.72727272727273,1,2,11,0,0.5,1,332,1,1,0,1.55559167159898,0.102659370819866,0.794174245325226,0.825719876218206,0.853323646363521,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3251","ESS Round 3","testb11","IE","eng",0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,11,3,36,11,3.27272727272727,1,2,11,0,0.5,1,332,0,0,1,1.13598059227521,0.102659370819866,0.717209541344644,0.756940906782669,0.792703535222643,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3252","ESS Round 3","testb11","LV","lav",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2175321934926,0.102659370819866,0.733453101845652,0.771628969764487,0.805784964072141,"3",1.27766861875261,0.207011901751656,0.703421597786348,0.782052662436858,0.844446600225625,"3"
"3253","ESS Round 3","testb11","NL","nld",0,0,4,3,0,3,0,0,0,1,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,11,3,37,15,2.46666666666667,1,3,7.5,0,0.333333333333333,1,332,1,0,1,1.42454617962988,0.102659370819866,0.77192756428793,0.806050124784326,0.836151133504598,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3254","ESS Round 3","testb11","NO","nor",0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,11,3,38,12,3.16666666666667,1,2,12,0,0.5,1,332,1,0,1,1.52141846906116,0.102659370819866,0.788532070911548,0.820747262408588,0.848994597769105,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3255","ESS Round 3","testb11","PL","pol",0,0,3,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,0,NA,0,0,1,0,0,2,1,0,0,0,1,1,11,2,52,10,5.2,2,2,10,0,1,1,332,0,1,0,1.42454617962988,0.102659370819866,0.77192756428793,0.806050124784326,0.836151133504598,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3256","ESS Round 3","testb11","PT","por",0,0,2,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,11,3,44,10,4.4,1,2,10,0,0.5,1,332,0,1,0,1.2458234194693,0.102659370819866,0.738947372273105,0.776576037836752,0.810174151453259,"3",1.65423688128772,0.207011901751656,0.775601101363779,0.839462855153601,0.887779795821349,"3"
"3257","ESS Round 3","testb11","RO","rum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69905959840217,0.102659370819866,0.816639090933985,0.845411873149511,0.870386265271521,"3",1.84339445330851,0.207011901751656,0.806803236776496,0.863349669054055,0.905288500713008,"3"
"3258","ESS Round 3","testb11","RU","rus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08807357917422,0.102659370819866,0.867927232448024,0.889738578200912,0.908328313345061,"3",3.67142916927745,0.207011901751656,0.962938304211416,0.975191055901287,0.983462564962406,"3"
"3259","ESS Round 3","testb11","SE","swe",0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,11,3,40,12,3.33333333333333,4,5,12,0,0.8,1,332,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3260","ESS Round 3","testb11","SI","slv",0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,0,0,NA,0,0,1,0,0,1,1,0,0,0,1,1,11,1,40,11,3.63636363636364,1,2,11,0,0.5,1,332,0,1,0,1.16264999355238,0.102659370819866,0.722587159255039,0.761813898967511,0.797051773932887,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3261","ESS Round 3","testb11","SK","slk",0,0,2,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,11,3,49,11,4.45454545454545,5,5,11,0,1,1,332,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3262","ESS Round 3","testb11","UA","rus",0,0,1,2,0,2,0,0,0,0,0,0,0,3,0,2,0,5,NA,2,0,0,NA,0,2,3,0,3,1,0,NA,0,0,1,0,0,1,1,0,0,0,1,1,11,2,60,11,5.45454545454545,1,2,11,0,0.5,1,332,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3263","ESS Round 3","testb11","UA","ukr",0,0,1,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,0,0,0,1,0,1,0,1,1,11,3,62,11,5.63636363636364,2,2,11,0,1,1,332,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3264","ESS Round 3","testb12","AT","deu",0,0,4,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,1,11,3,33,10,3.3,1,2,10,0,0.5,1,333,0,1,0,1.94596760833627,0.102659370819866,0.850769464844132,0.87500628447344,0.895788920256806,"3",2.94798976254312,0.207011901751656,0.926488921057573,0.950168392966341,0.966496040176955,"3"
"3265","ESS Round 3","testb12","BE","fra",0,0,1,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,1,11,3,41,12,3.41666666666667,6,7,12,0,0.857142857142857,1,333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3266","ESS Round 3","testb12","BE","nld",0,0,4,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,1,11,3,33,11,3,1,2,11,0,0.5,1,333,1,1,0,2.14059802192385,0.102659370819866,0.873832605817202,0.894786923519252,0.912609122479194,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3267","ESS Round 3","testb12","BG","bul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62557622463356,0.102659370819866,0.805378778445179,0.835562724328005,0.861868308260729,"3",2.67865017726091,0.207011901751656,0.905904730632686,0.935755023260605,0.956589540416497,"3"
"3268","ESS Round 3","testb12","CH","deu",0,0,4,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,1,11,3,32,9,3.55555555555556,1,2,9,0,0.5,1,333,1,1,0,2.8351176578747,0.102659370819866,0.93275493789973,0.944544277619652,0.954367838125561,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3269","ESS Round 3","testb12","CH","fra",0,0,1,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,1,11,3,41,12,3.41666666666667,6,7,12,0,0.857142857142857,1,333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3270","ESS Round 3","testb12","CY","ell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8351176578747,0.102659370819866,0.93275493789973,0.944544277619652,0.954367838125561,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3271","ESS Round 3","testb12","DE","deu",0,0,4,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,NA,NA,1,1,0,1,0,1,1,11,3,32,9,3.55555555555556,1,2,9,0,0.5,1,333,1,1,0,1.94596760833627,0.102659370819866,0.850769464844132,0.87500628447344,0.895788920256806,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3272","ESS Round 3","testb12","DK","dan",0,0,3,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,0,1,1,0,0,2,1,0,1,0,1,1,11,3,43,9,4.77777777777778,0,2,9,0,0,1,333,1,1,0,1.94596760833627,0.102659370819866,0.850769464844132,0.87500628447344,0.895788920256806,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3273","ESS Round 3","testb12","EE","ekk",0,0,1,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,1,11,3,55,9,6.11111111111111,2,3,9,0,0.666666666666667,1,333,0,1,0,1.85859076681989,0.102659370819866,0.839332783756679,0.865132605875753,0.887345569933385,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3274","ESS Round 3","testb12","EE","rus",0,0,3,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,0,0,2,1,0,1,0,1,1,11,3,66,7,9.42857142857143,2,2,7,0,1,1,333,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3275","ESS Round 3","testb12","ES","cat",0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,0,0,0,1,0,1,0,1,1,11,3,33,11,3,0,3,11,0,0,1,333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3276","ESS Round 3","testb12","ES","spa",0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,0,1,1,NA,0,0,1,0,0,0,1,0,1,0,1,1,11,3,39,11,3.54545454545455,0,3,11,0,0,1,333,1,1,0,2.8351176578747,0.102659370819866,0.93275493789973,0.944544277619652,0.954367838125561,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3277","ESS Round 3","testb12","FI","fin",0,0,1,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,11,3,54,4,13.5,0,7,4,0,0,1,333,1,0,1,2.43494251910712,0.102659370819866,0.902878373429813,0.919453330013533,0.933408205533611,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3278","ESS Round 3","testb12","FR","fra",0,0,1,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,11,3,41,12,3.41666666666667,6,7,12,0,0.857142857142857,1,333,1,1,0,1.05737669834001,0.102659370819866,0.70099866758927,0.742188909868434,0.779489763766377,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3279","ESS Round 3","testb12","GB","eng",0,0,4,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,11,3,28,10,2.8,1,2,10,0,0.5,1,333,1,1,0,2.65865272495893,0.102659370819866,0.920804916968189,0.934542297965086,0.946036408458518,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3280","ESS Round 3","testb12","IE","eng",0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,11,3,36,10,3.6,0,2,10,0,0,1,333,0,0,1,1.94596760833627,0.102659370819866,0.850769464844132,0.87500628447344,0.895788920256806,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3281","ESS Round 3","testb12","LV","lav",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21179999176844,0.102659370819866,0.982127909540094,0.985396746352118,0.988074966588481,"3",2.33090274663155,0.207011901751656,0.871789990887783,0.911404257486842,0.939626180118345,"3"
"3282","ESS Round 3","testb12","NL","nld",0,0,4,3,0,3,0,0,0,1,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,11,3,38,15,2.53333333333333,1,3,7.5,0,0.333333333333333,1,333,1,0,1,1.85859076681989,0.102659370819866,0.839332783756679,0.865132605875753,0.887345569933385,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3283","ESS Round 3","testb12","NO","nor",0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,11,3,34,9,3.77777777777778,1,2,9,0,0.5,1,333,1,0,1,1.66138757513032,0.102659370819866,0.810930676635,0.840424180581843,0.866076710672603,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3284","ESS Round 3","testb12","PL","pol",0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,2,1,0,3,1,0,NA,0,0,1,0,0,1,1,0,0,0,1,1,11,2,55,12,4.58333333333333,3,3,12,0,1,1,333,0,1,0,2.5061413501607,0.102659370819866,0.908945144155929,0.9245712315672,0.937699500469571,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3285","ESS Round 3","testb12","PT","por",0,0,2,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,11,3,41,9,4.55555555555556,2,3,9,0,0.666666666666667,1,333,0,1,0,1.27411464544599,0.102659370819866,0.744367862593495,0.781446293661591,0.814486981919254,"3",2.01668268158847,0.207011901751656,0.832389672027919,0.882537555406388,0.919139056039412,"3"
"3286","ESS Round 3","testb12","RO","rum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30334498348806,0.102659370819866,0.749890100122818,0.786397400027324,0.818863086543776,"3",2.16493979311856,0.207011901751656,0.852068297786554,0.89705661444836,0.929495379965459,"3"
"3287","ESS Round 3","testb12","RU","rus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16073753045207,0.102659370819866,0.950518971550444,0.959329731812604,0.96662670224401,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3288","ESS Round 3","testb12","SE","swe",0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,11,3,40,8,5,5,6,8,0,0.833333333333333,1,333,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3289","ESS Round 3","testb12","SI","slv",0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,0,0,NA,0,0,1,0,0,1,1,0,0,0,1,1,11,1,39,8,4.875,1,4,8,0,0.25,1,333,0,1,0,1.9910871374694,0.102659370819866,0.856407685493481,0.879858103930103,0.899926293026171,"3",3.8747699743233,0.207011901751656,0.969550003502799,0.979663064282096,0.986464263695371,"3"
"3290","ESS Round 3","testb12","SK","slk",0,0,2,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,11,3,43,10,4.3,5,5,10,0,1,1,333,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3291","ESS Round 3","testb12","UA","rus",0,0,1,2,0,2,0,0,0,0,0,0,0,3,0,2,0,5,NA,2,0,0,NA,0,2,3,0,3,1,0,NA,0,0,1,0,0,1,1,0,0,0,1,1,11,2,61,14,4.35714285714286,2,3,14,0,0.666666666666667,1,333,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3292","ESS Round 3","testb12","UA","ukr",0,0,1,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,2,0,0,NA,0,2,1,0,3,1,1,NA,0,0,1,0,0,0,1,0,1,0,1,1,11,3,69,17,4.05882352941176,3,3,17,0,1,1,333,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3293","ESS Round 3","testb13","AT","deu",0,0,3,2,0,1,2,1,1,0,0,1,0,3,1,2,0,4,NA,2,2,18,0,1,1,3,0,0,0,0,NA,0,0,1,0,1,1,0,0,0,1,1,76,120,1,80,29,2.75862068965517,10,11,14.5,18,0.909090909090909,1,334,0,1,0,3.16073753045207,0.102659370819866,0.950518971550444,0.959329731812604,0.96662670224401,"3",4.56277605459526,0.207011901751656,0.984461167669616,0.989674668786321,0.99315113466226,"3"
"3294","ESS Round 3","testb13","BE","fra",0,0,4,3,0,1,2,1,0,1,0,0,0,3,1,2,0,4,NA,5,0,0,0,1,1,3,0,3,0,0,NA,0,0,1,0,1,2,0,0,0,1,1,76,120,1,87,29,3,5,6,29,0,0.833333333333333,1,334,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3295","ESS Round 3","testb13","BE","nld",0,0,3,3,0,1,1,1,1,1,0,1,0,3,0,2,0,4,NA,3,0,14,0,1,1,3,0,0,0,0,NA,0,0,1,0,0,1,0,1,0,1,1,76,120,1,75,32,2.34375,6,8,16,14,0.75,1,334,1,1,0,3.65982739801378,0.102659370819866,0.969365314323957,0.97490881606901,0.979470437589791,"3",4.56277605459526,0.207011901751656,0.984461167669616,0.989674668786321,0.99315113466226,"3"
