"","absolute","balance","battery","centrality","coder","conc_complex","conc_simple","concept","country","dom_backgrou","dom_consumer","dom_european","dom_family","dom_health","dom_leisure","dom_other","dom_personal","dom_work","domain","dont_know","encourage","fixrefpoints","form_basic","gradation","highest_num","instr_interv","instr_respon","intpoldomain","intr_request","intropresent","item_admin","item_name","knowledge","labels","labels_gramm","labels_order","language","motivation","nabst_ans","nabst_quest","natpoldomain","ncategories","nfrequencies","nnouns_ans","nnouns_quest","nsents_intro","nsents_quest","nsub_quest","nsyll_ans","nsyll_quest","num_isents","numsub_intro","nwords_ans","nwords_intro","nwords_quest","opinionother","question","question_id","questiontype","ref_period","scal_neutral","scale_basic","scale_corres","scale_max","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_pict","showc_quest","showc_start","socdesir","stimulus","study","subjectiveop","symmetry","used_WH_word","usedshowcard","WH_word"
"4716",0,NA,NA,2,"elizanef",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"fra",0,2,1,3,11,NA,2,1,NA,1,0,11,3,NA,NA,NA,NA,2,NA,NA,9442,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4717",0,NA,NA,2,"elizanef",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"fra",0,2,1,3,11,NA,2,1,NA,1,0,11,3,NA,NA,NA,NA,2,NA,NA,9443,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4718",0,0,NA,2,"elizanef",NA,1,7,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"B23","LRSCALE",4,2,0,1,"fra",1,2,8,5,11,NA,2,9,NA,2,1,13,36,NA,NA,NA,NA,30,0,NA,9444,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4719",0,0,NA,2,"elizanef",NA,NA,2,"FR",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,1,1,NA,0,1,NA,NA,0,"B4","TRSTPRL",NA,2,0,1,"fra",0,2,6,3,11,NA,2,7,NA,3,2,10,57,NA,NA,NA,NA,34,0,0,9445,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",1,NA,1,1,10
"4720",0,NA,NA,2,"elizanef",NA,NA,2,"FR",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"fra",0,2,1,3,11,NA,2,1,NA,1,0,11,3,NA,NA,NA,NA,2,NA,0,9446,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4721",0,NA,NA,2,"elizanef",NA,NA,2,"FR",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"fra",0,2,1,3,11,NA,2,1,NA,1,0,11,3,NA,NA,NA,NA,2,NA,NA,9447,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4722",0,0,NA,2,"elizanef",NA,1,7,"FR",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"B23","LRSCALE",3,2,0,1,"fra",1,2,10,5,11,NA,2,10,NA,3,3,2,67,NA,NA,NA,NA,50,0,0,9448,1,2,1,0,1,10,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4723",0,0,NA,1,"irmtraud",NA,NA,2,"NL",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"nld",1,2,6,3,11,NA,2,8,NA,4,4,13,78,NA,NA,NA,NA,51,0,NA,9453,2,2,3,0,1,NA,1,0,1,1,1,1,0,0,0,1,1,"ESS Round 4",1,NA,1,1,11
"4724",0,NA,NA,1,"irmtraud",NA,NA,2,"NL",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"nld",0,2,1,3,11,NA,2,1,NA,1,0,7,4,NA,NA,NA,NA,2,NA,NA,9454,NA,2,3,0,1,NA,1,0,1,1,1,1,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4725",0,NA,NA,1,"irmtraud",NA,NA,2,"NL",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"nld",0,2,1,3,11,NA,2,1,NA,1,0,13,4,NA,NA,NA,NA,2,NA,NA,9455,NA,2,3,0,1,NA,1,0,1,1,1,1,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4726",0,0,NA,1,"irmtraud",NA,1,7,"NL",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"B23","LRSCALE",4,2,0,1,"nld",1,0,2,5,11,NA,0,3,NA,2,3,2,36,NA,NA,NA,NA,30,0,NA,9456,1,2,1,0,1,NA,1,1,1,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4727",0,0,NA,1,"helenasp",NA,NA,2,"DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,0,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"dan",1,2,5,3,11,NA,2,10,NA,3,3,18,88,NA,NA,NA,NA,58,0,NA,9457,2,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",1,NA,1,1,11
"4728",0,0,NA,1,"helenasp",NA,NA,2,"DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,2,1,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"dan",0,2,1,3,11,NA,2,2,NA,1,0,19,11,NA,NA,NA,NA,7,0,NA,9458,1,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,11
"4729",0,0,NA,2,"helenasp",NA,NA,2,"DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,2,1,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"dan",0,2,1,3,11,NA,2,2,NA,1,0,19,11,NA,NA,NA,NA,7,0,NA,9459,1,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,2,0,"ESS Round 4",0,NA,1,1,11
"4730",0,0,NA,3,"helenasp",NA,1,7,"DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"B23","LRSCALE",4,2,0,1,"dan",1,0,0,5,11,NA,0,2,NA,2,2,15,47,NA,NA,NA,NA,25,0,0,9460,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,2,0,"ESS Round 4",0,1,1,1,5
"4731",0,0,NA,1,"irmtraud",NA,NA,2,"PT",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"por",1,2,10,3,11,NA,2,12,NA,3,7,14,89,NA,NA,NA,NA,56,0,0,9461,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",1,NA,1,1,10
"4732",0,NA,NA,1,"irmtraud",NA,NA,2,"PT",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"por",0,2,1,3,11,NA,2,1,NA,1,0,14,7,NA,NA,NA,NA,4,NA,NA,9462,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4733",0,NA,NA,1,"irmtraud",NA,NA,2,"PT",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"por",0,2,1,3,11,NA,2,1,NA,1,0,14,8,NA,NA,NA,NA,2,NA,NA,9463,NA,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4734",0,0,NA,1,"irmtraud",NA,1,7,"PT",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,1,0,NA,NA,0,"B23","LRSCALE",2,2,0,1,"por",1,2,7,5,11,NA,2,9,NA,2,3,6,52,NA,NA,NA,NA,32,0,NA,9464,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"4735",0,0,NA,1,"caroline",NA,NA,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",NA,2,0,1,"nor",0,2,6,3,11,NA,2,8,NA,3,5,12,92,NA,NA,NA,NA,58,0,0,9465,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",1,1,1,1,11
"4736",0,NA,NA,1,"caroline",NA,NA,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,1,1,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"nor",0,2,1,3,11,NA,2,1,NA,1,0,12,4,NA,NA,NA,NA,1,NA,0,9466,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4737",0,NA,NA,1,"caroline",NA,NA,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,1,1,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"nor",0,2,0,3,11,NA,2,1,NA,1,0,12,4,NA,NA,NA,NA,1,NA,0,9467,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4738",0,0,NA,2,"caroline",NA,1,7,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,1,1,NA,1,0,NA,NA,0,"B23","LRSCALE",4,2,0,1,"nor",1,2,6,5,11,NA,2,7,NA,2,2,8,52,NA,NA,NA,NA,30,0,0,9468,2,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,0,1,NA
"4739",0,0,NA,2,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"ekk",1,0,4,3,11,NA,0,5,NA,4,0,13,106,NA,NA,NA,NA,44,0,0,9469,2,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",0,1,1,1,11
"4740",0,NA,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"ekk",0,0,1,3,11,NA,0,1,NA,1,0,13,7,NA,NA,NA,NA,2,NA,0,9470,NA,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4741",0,NA,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"ekk",0,0,1,3,11,NA,0,1,NA,1,0,13,5,NA,NA,NA,NA,2,NA,NA,9471,NA,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4742",0,0,NA,1,"maarjasa",NA,1,7,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,1,1,NA,1,1,NA,NA,0,"B23","LRSCALE",2,2,0,1,"ekk",1,0,1,5,11,NA,0,2,NA,3,0,8,49,NA,NA,NA,NA,23,0,0,9472,2,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"4743",0,0,NA,1,"violinay",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"rus",1,0,4,3,11,NA,0,7,NA,4,5,14,120,NA,NA,NA,NA,48,0,0,9473,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",1,1,1,1,11
"4744",0,NA,NA,1,"violinay",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"rus",0,0,1,3,11,NA,0,1,NA,1,0,14,12,NA,NA,NA,NA,3,NA,NA,9474,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4745",0,NA,NA,1,"violinay",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"rus",0,0,1,3,11,NA,0,1,NA,1,0,14,4,NA,NA,NA,NA,1,NA,NA,9475,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4746",0,0,NA,1,"violinay",NA,1,7,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,1,1,NA,1,1,NA,NA,0,"B23","LRSCALE",2,2,0,1,"rus",1,0,2,5,11,NA,0,5,NA,3,3,10,73,NA,NA,NA,NA,34,1,0,9476,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4747",0,0,NA,1,"irmtraud",NA,NA,2,"DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"deu",1,0,5,3,11,NA,0,7,NA,6,4,10,92,NA,NA,NA,NA,63,0,0,9477,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",1,NA,1,1,11
"4748",0,NA,NA,1,"irmtraud",NA,NA,2,"DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"deu",0,0,1,3,11,NA,0,1,NA,1,0,10,3,NA,NA,NA,NA,2,NA,NA,9478,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4749",0,NA,NA,1,"irmtraud",NA,NA,2,"DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"deu",0,0,1,3,11,NA,0,1,NA,1,0,10,4,NA,NA,NA,NA,2,NA,NA,9479,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4750",0,0,NA,1,"irmtraud",NA,1,7,"DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,1,1,NA,NA,0,"B23","LRSCALE",4,2,0,1,"deu",1,0,1,5,11,NA,0,3,NA,2,2,2,38,NA,NA,NA,NA,31,0,0,9480,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4751",0,0,NA,1,"klavdija",NA,NA,2,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"slv",1,0,4,3,11,NA,0,5,NA,4,4,10,51,NA,NA,NA,NA,34,0,0,9481,2,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",1,0,1,1,11
"4752",0,NA,NA,1,"klavdija",NA,NA,2,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"slv",0,0,1,3,11,NA,0,1,NA,1,0,10,5,NA,NA,NA,NA,2,NA,NA,9482,NA,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",NA,0,NA,1,NA
"4753",0,NA,NA,1,"klavdija",NA,NA,2,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"slv",0,0,1,3,11,NA,0,1,NA,1,0,10,3,NA,NA,NA,NA,1,NA,NA,9483,NA,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",NA,0,NA,1,NA
"4754",0,0,NA,1,"klavdija",NA,1,7,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,0,NA,NA,0,"B23","LRSCALE",4,2,0,1,"slv",1,0,4,5,11,NA,0,7,NA,2,1,4,36,NA,NA,NA,NA,28,0,0,9484,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"4755",0,0,NA,2,"evahalca",NA,NA,2,"SK",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"slk",1,0,5,3,11,NA,0,5,NA,3,1,14,61,NA,NA,NA,NA,42,0,0,9489,2,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",1,NA,1,1,11
"4756",0,NA,NA,2,"evahalca",NA,NA,2,"SK",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"slk",0,0,1,3,11,NA,0,1,NA,1,0,14,4,NA,NA,NA,NA,2,NA,NA,9490,NA,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4757",0,NA,NA,2,"evahalca",NA,NA,2,"SK",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"slk",0,0,1,3,11,NA,0,1,NA,1,0,14,3,NA,NA,NA,NA,1,NA,NA,9491,NA,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4758",0,0,NA,2,"evahalca",NA,1,7,"SK",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,0,NA,1,1,NA,NA,0,"B23","LRSCALE",4,2,0,1,"slk",1,2,9,5,11,NA,2,9,NA,2,1,6,55,NA,NA,NA,NA,29,0,0,9492,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"4759",0,0,NA,1,"irmtraud",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"deu",1,2,7,3,11,NA,2,9,NA,3,3,11,82,NA,NA,NA,NA,44,0,NA,9501,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",1,NA,1,1,11
"4760",0,NA,NA,1,"irmtraud",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"deu",0,2,1,3,11,NA,2,1,NA,1,0,11,2,NA,NA,NA,NA,1,NA,NA,9502,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4761",0,NA,NA,1,"irmtraud",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"deu",0,2,1,3,11,NA,2,1,NA,1,0,11,3,NA,NA,NA,NA,1,NA,NA,9503,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4762",0,0,NA,1,"irmtraud",NA,1,7,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,1,1,NA,NA,0,"B23","LRSCALE",4,2,0,1,"deu",1,0,1,5,11,NA,0,3,NA,2,2,2,38,NA,NA,NA,NA,31,0,NA,9504,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4763",0,0,NA,2,"elizanef",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,1,1,NA,0,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"fra",1,2,6,3,11,NA,2,7,NA,3,2,10,57,NA,NA,NA,NA,34,0,NA,9505,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",1,NA,1,1,10
"4764",0,NA,NA,2,"elizanef",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"fra",0,2,1,3,11,NA,2,1,NA,1,0,11,3,NA,NA,NA,NA,2,NA,NA,9506,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4765",0,NA,NA,2,"elizanef",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"fra",0,2,1,3,11,NA,2,1,NA,1,0,11,3,NA,NA,NA,NA,2,NA,NA,9507,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4766",0,0,NA,2,"elizanef",NA,1,7,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"B23","LRSCALE",4,2,0,1,"fra",1,2,8,5,11,NA,2,9,NA,2,1,13,36,NA,NA,NA,NA,30,0,NA,9508,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4767",0,1,NA,1,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"swe",1,2,7,3,11,NA,2,10,NA,4,3,10,79,NA,NA,NA,NA,56,0,0,9529,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,0,1,"ESS Round 4",1,NA,1,1,11
"4768",0,NA,NA,1,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,1,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"swe",0,2,1,3,11,NA,2,1,NA,1,0,10,4,NA,NA,NA,NA,1,NA,0,9530,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,0,1,"ESS Round 4",NA,NA,NA,1,NA
"4769",0,NA,NA,1,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,1,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"swe",0,2,1,3,11,NA,2,1,NA,1,0,10,4,NA,NA,NA,NA,1,NA,NA,9531,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,2,1,"ESS Round 4",NA,NA,NA,1,NA
"4770",0,0,NA,2,"jensnirm",NA,1,7,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,1,0,NA,NA,0,"B23","LRSCALE",4,2,0,1,"swe",1,0,2,5,11,NA,0,2,NA,2,1,4,41,NA,NA,NA,NA,28,0,0,9532,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4771",0,0,NA,1,"sirkkuto",NA,NA,2,"FI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"fin",1,0,0,3,11,NA,0,5,NA,2,3,10,73,NA,NA,NA,NA,30,0,0,9533,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,0,"ESS Round 4",1,1,1,1,11
"4772",0,NA,NA,1,"sirkkuto",NA,NA,2,"FI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"fin",0,0,0,3,11,NA,0,4,NA,1,0,11,21,NA,NA,NA,NA,6,NA,0,9534,NA,2,3,0,1,NA,0,1,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4773",0,NA,NA,1,"sirkkuto",NA,NA,2,"FI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"fin",0,0,0,3,11,NA,0,1,NA,1,0,10,3,NA,NA,NA,NA,1,NA,0,9535,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4774",0,0,NA,1,"sirkkuto",NA,1,7,"FI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,NA,1,1,NA,NA,0,"B23","LRSCALE",NA,2,0,1,"fin",0,0,0,5,11,NA,2,6,NA,2,1,7,61,NA,NA,NA,NA,20,0,0,9536,2,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4775",0,1,NA,1,"magdalen",NA,NA,2,"PL",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"pol",1,3,11,3,11,NA,3,17,NA,4,6,22,124,NA,NA,NA,NA,58,0,NA,9541,2,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",1,NA,1,1,11
"4776",0,NA,NA,1,"magdalen",NA,NA,2,"PL",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"pol",0,3,1,3,11,NA,3,1,NA,1,6,22,6,NA,NA,NA,NA,2,NA,NA,9542,NA,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4777",0,NA,NA,2,"magdalen",NA,NA,2,"PL",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"pol",0,3,1,3,11,NA,3,1,NA,0,0,22,3,NA,NA,NA,NA,1,NA,NA,9543,NA,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
